food_code,name,category,kcal_per_100g,carbs_g_per_100g,protein_g_per_100g,fat_g_per_100g,fiber_g_per_100g,default_qty_grams,default_unit,primary_source
BFP457,French sandwich (toasted),Prepared Meal,186.74937438964844,14.818387031555176,6.819484710693359,11.506316184997559,1.3663158416748047,112,sandwich,bfp_manual
BFP458,Peanut butter cucumber sandwich,Prepared Meal,243.32977294921875,29.759275436401367,9.043438911437988,10.55927562713623,3.350226402282715,55,sandwich,bfp_manual
BFP459,Mint and peanut sandwich,Prepared Meal,273.58807373046875,31.828014373779297,7.177052021026611,13.883594512939453,3.67368745803833,49,sandwich,bfp_manual
BFP460,Spicy chutney sandwich,Prepared Meal,249.58187866210938,34.026676177978516,8.741743087768555,9.581197738647461,3.7319822311401367,58,sandwich,bfp_manual
BFP461,Chicken walnut sandwich (Chicken aur akhrot ke sandwich),Prepared Meal,285.7780456542969,22.615083694458008,12.584315299987793,16.76581573486328,1.5313695669174194,67,sandwich,bfp_manual
BFP463,Rolled sandwich,Prepared Meal,293.0657958984375,34.68704605102539,6.453408718109131,15.285000801086426,2.0652272701263428,30,sandwich,bfp_manual
BFP466,Ribbon sandwich,Prepared Meal,239.2641143798828,24.76007843017578,6.26319694519043,13.371228218078613,2.924288511276245,43,ribbon,bfp_manual
BFP467,Checker board sandwich,Prepared Meal,348.36578369140625,25.940135955810547,7.36708927154541,24.65026092529297,2.2223329544067383,37,square,bfp_manual
BFP468,Submarine sandwich,Prepared Meal,216.9175567626953,13.604089736938477,6.0886945724487305,15.320978164672852,1.2411575317382812,194,hot dog bun,bfp_manual
BFP470,Cheese open sandwich,Prepared Meal,274.0680847167969,28.419090270996094,9.84000015258789,14.242727279663086,1.7445454597473145,55,sandwich,bfp_manual
BFP471,Sunset and sunrise open sandwich,Prepared Meal,241.3109130859375,18.89407730102539,8.580724716186523,15.136857986450195,1.3892446756362915,83,sandwich,bfp_manual
BFP472,Danish luncheon sandwich,Prepared Meal,193.8192596435547,17.767698287963867,9.027264595031738,10.095224380493164,1.5196527242660522,86,sandwich,bfp_manual
BFP473,Chicken and corn open sandwich,Prepared Meal,188.1591033935547,19.211580276489258,8.629572868347168,8.834002494812012,1.6737254858016968,108,sandwich,bfp_manual
BFP476,Chocolate sponge cake,Prepared Meal,239.85745239257812,39.542179107666016,9.134881019592285,5.509288787841797,0.5232227444648743,70,piece,bfp_manual
BFP478,Chocolate swiss roll,Prepared Meal,306.0789489746094,26.972558975219727,6.009129047393799,19.755830764770508,0.29129287600517273,47,swiss roll,bfp_manual
BFP479,Lemon curd filling,Prepared Meal,225.62400817871094,26.405000686645508,3.432499885559082,12.577499389648438,,30,tablespoon,bfp_manual
BFP480,Jam filling,Prepared Meal,184.61538696289062,46.153846740722656,,,,30,tablespoon,bfp_manual
BFP482,Chocolate pastry,Prepared Meal,243.36962890625,32.23630905151367,7.053058624267578,10.122756958007812,0.3169408142566681,87,pastry,bfp_manual
BFP483,Assorted pastry,Prepared Meal,230.73793029785156,31.9851016998291,6.775999546051025,8.909843444824219,0.42946502566337585,80,pastry,bfp_manual
BFP484,Orange gateau,Prepared Meal,178.0481414794922,27.01242446899414,4.779430866241455,6.021613121032715,0.6787784099578857,80,piece,bfp_manual
BFP485,Black forest gateau,Prepared Meal,217.81735229492188,30.56795883178711,5.938715934753418,8.580164909362793,0.28073742985725403,66,piece,bfp_manual
BFP489,Lemon cake,Prepared Meal,373.8514099121094,43.10041046142578,5.285655498504639,20.627254486083984,0.6221311688423157,61,piece,bfp_manual
BFP491,Dundee cake,Prepared Meal,396.615966796875,41.40033721923828,7.781131267547607,22.698017120361328,1.8123098611831665,60,piece,bfp_manual
BFP492,Victorian sandwich cake,Prepared Meal,373.08837890625,44.73898696899414,5.180116653442383,19.834306716918945,0.5918128490447998,64,piece,bfp_manual
BFP495,Chocolate eggless cake,Prepared Meal,312.00604248046875,43.44585037231445,6.663639068603516,13.189111709594727,0.3213973641395569,114,piece,bfp_manual
BFP496,Orange eggless cake,Prepared Meal,355.6209411621094,52.64521026611328,7.1566386222839355,13.820504188537598,0.5566386580467224,99,piece,bfp_manual
BFP498,Chocolate glace icing,Prepared Meal,436.29241943359375,62.43446350097656,3.217336893081665,20.796449661254883,,30,tablespoon,bfp_manual
BFP499,Butter icing,Prepared Meal,500.7160339355469,71.63703918457031,0.1859259307384491,25.371110916137695,,30,tablespoon,bfp_manual
BFP500,Chocolate butter icing,Prepared Meal,469.5876159667969,61.717525482177734,3.2068042755126953,24.765565872192383,,30,tablespoon,bfp_manual
BFP502,Almond biscuit (Badam ke biscuit),Prepared Meal,407.73895263671875,52.14155960083008,6.245248794555664,19.704784393310547,1.5011036396026611,30,biscuit,bfp_manual
BFP505,Orange biscuit,Prepared Meal,354.7797546386719,62.111751556396484,3.6271817684173584,11.012979507446289,0.751995861530304,61,biscuit,bfp_manual
BFP506,Gingerman biscuit,Prepared Meal,357.4268798828125,55.24462890625,6.256139755249023,12.729915618896484,1.9965643882751465,36,gingerman,bfp_manual
BFP507,Coffee drops,Prepared Meal,443.0706787109375,43.056129455566406,7.569732666015625,27.16364288330078,1.875827431678772,30,small,bfp_manual
BFP508,Christmas biscuit,Prepared Meal,406.070068359375,60.97199630737305,5.666867733001709,15.882678985595703,2.1726009845733643,30,biscuit,bfp_manual
BFP509,Christmas wreath biscuit,Prepared Meal,386.04632568359375,58.066932678222656,5.430278778076172,15.008878707885742,2.2805919647216797,30,biscuit,bfp_manual
BFP510,Christmas bell biscuit,Prepared Meal,404.84844970703125,60.78856658935547,5.661853313446045,15.838507652282715,2.325812339782715,30,biscuit,bfp_manual
BFP511,Christmas star biscuit,Prepared Meal,392.0292053222656,74.54273223876953,3.5396366119384766,10.036406517028809,1.4749664068222046,37,biscuit,bfp_manual
BFP512,Christmas tree biscuit,Prepared Meal,385.6335144042969,58.41240692138672,5.4297099113464355,14.99578857421875,2.6522481441497803,30,biscuit,bfp_manual
BFP513,Chocolate cream shells,Prepared Meal,427.1673278808594,59.26133728027344,5.10318660736084,19.337682723999023,0.9004893898963928,30,shell,bfp_manual
BFP516,Jelly biscuit,Prepared Meal,404.61334228515625,55.243629455566406,4.229109764099121,19.33068084716797,2.018848180770874,30,biscuit,bfp_manual
BFP517,Cherry and walnut cookies,Prepared Meal,422.6035461425781,59.35258483886719,5.625301361083984,18.750593185424805,1.2963489294052124,30,cookies,bfp_manual
BFP518,Cheese straws,Prepared Meal,382.0014343261719,30.60818862915039,9.832524299621582,24.284299850463867,1.2876392602920532,30,straw,bfp_manual
BFP519,Butterfly biscuit,Prepared Meal,341.447021484375,25.331756591796875,9.976067543029785,22.11424446105957,1.0226384401321411,30,biscuit,bfp_manual
BFP521,Flan pastry,Prepared Meal,445.79742431640625,47.8392333984375,6.723062038421631,25.042678833007812,1.5846890211105347,52,pastry,bfp_manual
BFP522,Fruit flan,Prepared Meal,261.352294921875,34.71337890625,3.2990219593048096,12.483170509338379,0.711875319480896,465,flan,bfp_manual
BFP523,Orange cream flan,Prepared Meal,280.2833557128906,36.16187286376953,4.7347025871276855,13.58536434173584,0.6344797611236572,404,flan,bfp_manual
BFP527,Fruit puree tart,Prepared Meal,286.5020751953125,30.41661262512207,3.3468210697174072,16.827314376831055,1.3057650327682495,56,tart,bfp_manual
BFP529,Apple banana pie,Prepared Meal,243.98855590820312,32.115875244140625,3.1279330253601074,11.39358901977539,1.888298749923706,389,pie,bfp_manual
BFP531,Lemon chiffon pie,Prepared Meal,259.3120422363281,27.6345157623291,4.878358364105225,14.515484809875488,0.6574627161026001,500,pie,bfp_manual
BFP532,Orange chiffon pie,Prepared Meal,207.5692138671875,23.136829376220703,3.887580633163452,11.158088684082031,0.695776641368866,500,pie,bfp_manual
BFP534,Cream buns,Prepared Meal,215.74057006835938,14.162176132202148,4.451181888580322,15.809080123901367,0.3106941878795624,83,bun,bfp_manual
BFP535,Savoury puffs,Prepared Meal,190.7850799560547,10.800604820251465,9.510930061340332,15.242782592773438,0.3321409225463867,138,puff,bfp_manual
BFP536,Choux swans,Prepared Meal,216.3354949951172,14.923518180847168,4.353611946105957,15.603715896606445,0.34989628195762634,171,swan,bfp_manual
BFP539,Potato aigrettes,Prepared Meal,530.0274658203125,8.005807876586914,2.3512027263641357,54.2388916015625,0.44827377796173096,41,aigrette,bfp_manual
BFP541,Cream horns,Prepared Meal,408.22747802734375,23.117046356201172,3.4228012561798096,33.550270080566406,0.5993485450744629,115,horn,bfp_manual
BFP542,Savoury cheese horns,Prepared Meal,295.1474609375,21.3775634765625,5.6605634689331055,20.705049514770508,0.7295151948928833,74,horn,bfp_manual
BFP544,Paneer patties,Prepared Meal,338.5819091796875,22.794984817504883,7.597538471221924,23.955602645874023,1.1756821870803833,101,patty,bfp_manual
BFP545,Vegetable patties,Prepared Meal,261.9207458496094,20.978593826293945,4.006119728088379,17.739768981933594,2.6246907711029053,116,patty,bfp_manual
BFP546,Pearl millet infant food (Bajra shishu aahaar),Prepared Meal,362.4435119628906,62.09600067138672,11.982500076293945,6.624000072479248,7.838500022888184,50,serving,bfp_manual
BFP547,Sajina,Prepared Meal,345.2593994140625,66.86900329589844,10.810999870300293,3.0329999923706055,7.61899995803833,50,serving,bfp_manual
BFP548,Cereal mix,Prepared Meal,120.80972290039062,21.83839988708496,3.318000078201294,2.0155999660491943,2.032599925994873,125,serving,bfp_manual
BFP549,Pulse mix,Prepared Meal,83.29150390625,15.99524974822998,3.1565001010894775,0.543749988079071,2.249000072479248,133,serving,bfp_manual
BFP550,Shishu ahar,Prepared Meal,93.36520385742188,17.415000915527344,2.611999988555908,1.4347500801086426,1.0204999446868896,133,serving,bfp_manual
BFP552,Cereal pulse mix with amylase rice flour,Prepared Meal,151.57098388671875,27.804704666137695,4.26745080947876,2.7423529624938965,3.4650981426239014,85,serving,bfp_manual
BFP553,Banana groundnut paste/puree,Prepared Meal,213.18800354003906,36.154998779296875,4.2729997634887695,5.451000213623047,1.7009999752044678,100,serving,bfp_manual
BFP554,Rice dal porridge (Chawal dal ki khichdi/khichri),Prepared Meal,383.33209228515625,65.03800201416016,10.79699993133545,8.329000473022461,4.508999824523926,33,serving,bfp_manual
BFP555,Lentils and semolina porridge (Dal suji porridge/daliya),Prepared Meal,117.28924560546875,23.19099998474121,3.261500120162964,1.061500072479248,1.440500020980835,200,serving,bfp_manual
BFP556,Spinach khichri (Palak khichri/khichdi),Prepared Meal,102.17948150634766,17.350250244140625,3.428618907928467,1.9086521863937378,1.5602329969406128,150,serving,bfp_manual
BFP557,Vegetable mix,Prepared Meal,174.20919799804688,36.018001556396484,4.699999809265137,0.940000057220459,1.934999942779541,100,serving,bfp_manual
BFP558,Lentils and wheat porridge (Dal wheat porridge/daliya ),Prepared Meal,52.5369758605957,8.364757537841797,2.7113068103790283,0.9421439170837402,1.2845815420150757,170,serving,bfp_manual
BFP559,Maize porridge,Prepared Meal,89.57054138183594,15.641617774963379,2.139853000640869,1.886617660522461,1.6801470518112183,170,serving,bfp_manual
BFP560,Spinach peanut burfi (Palak aur mungfali ki burfi),Prepared Meal,105.37250518798828,13.590624809265137,3.355208396911621,4.394791603088379,2.0729167461395264,240,serving,bfp_manual
BFP561,Split bengal gram burfi/fudge (Channa dal burfi),Prepared Meal,287.3585205078125,54.632041931152344,4.6471428871154785,7.092857360839844,2.0612244606018066,61,piece,bfp_manual
BFP563,Chickpea flour cookies (Sweet besan rounds/cookies),Prepared Meal,207.0072479248047,39.64200210571289,4.292500019073486,3.4235000610351562,2.559999942779541,30,piece,bfp_manual
BFP564,Pearl millet mathri (Bajra mathri),Prepared Meal,785.0778198242188,7.42214822769165,1.8224812746047974,83.12189483642578,1.3603663444519043,150,piece,bfp_manual
BFP565,Sesame biscuit (Til ke biscuit),Prepared Meal,424.03369140625,53.64928436279297,8.268195152282715,19.33925437927246,6.826934337615967,30,biscuit,bfp_manual
BFP566,Fermented bengal gram vada (Khameerikrit/Ufna hua channa dal ka vada),Prepared Meal,657.5725708007812,8.681553840637207,4.050763130187988,67.18557739257812,2.651595115661621,90,vada,bfp_manual
BFP568,Poshtik namak paras,Prepared Meal,613.3907470703125,19.52298355102539,6.490126132965088,56.576839447021484,4.554360389709473,30,piece,bfp_manual
BFP569,Soya chikki,Prepared Meal,423.6982116699219,62.88771057128906,7.184717655181885,15.513954162597656,3.549501657485962,75,piece,bfp_manual
BFP570,Besan bathua chilla/cheela,Prepared Meal,373.8164367675781,40.647300720214844,11.475519180297852,18.572614669799805,7.789211750030518,30,cheela,bfp_manual
BFP571,Wheat flour and nuts ladoos (Atta nuts ladoos),Prepared Meal,391.90167236328125,44.31482696533203,9.461724281311035,19.192413330078125,7.304137706756592,36,ladoo,bfp_manual
BFP573,Gram flour and semolina dhokla (Besan suji dhokla),Prepared Meal,198.91017150878906,25.917722702026367,8.516304016113281,7.095455646514893,4.586390972137451,99,piece,bfp_manual
BFP574,Atta dal burfi,Prepared Meal,298.79730224609375,40.642581939697266,6.662580490112305,12.472258567810059,4.077419281005859,39,piece,bfp_manual
BFP575,Soya roti,Prepared Meal,283.9637145996094,40.02847671508789,9.183112144470215,9.228145599365234,8.708609580993652,50,roti,bfp_manual
BFP576,Poshtik khichdi/khichri,Prepared Meal,93.3676528930664,15.637770652770996,3.0432839393615723,1.8830758333206177,1.9951341152191162,360,plate,bfp_manual
BFP577,Namkeen daliya,Prepared Meal,295.1106262207031,49.31864929199219,8.28543472290039,7.992717266082764,8.565542221069336,117,plate,bfp_manual
BFP578,Sprouts upma,Prepared Meal,316.2456970214844,44.955387115478516,9.50190544128418,10.43805980682373,7.164230823516846,95,plate,bfp_manual
BFP579,Semolina idli (Suji/Rava idli),Prepared Meal,206.3904266357422,33.67109680175781,9.344619750976562,3.473734140396118,5.845991611480713,30,idli,bfp_manual
BFP580,Poshtik chilla/cheela,Prepared Meal,159.5341339111328,27.46605110168457,4.847729682922363,3.0402166843414307,4.908596515655518,72,cheela,bfp_manual
BFP604,Stuffed bittergourd (dry) (Bharwa karela),Prepared Meal,217.6478729248047,2.489490032196045,1.2869261503219604,22.384201049804688,3.0001885890960693,106,bowl,bfp_manual
BFP605,Cauliflower potato canjee,Prepared Meal,16.789209365844727,2.633897066116333,0.570074737071991,0.3924891948699951,0.6853322982788086,212,glass,bfp_manual
BFP606,Creamed spinach,Prepared Meal,96.91499328613281,4.442425727844238,5.184081554412842,6.390686988830566,1.3275500535964966,386,small bowl,bfp_manual
BFP607,Mango milkshake with ice cream (Aam milkshake ice cream ke saath),Prepared Meal,68.35029602050781,9.180588722229004,1.9305882453918457,2.7982354164123535,0.22999998927116394,340,tall glass,bfp_manual
BFP608,Pineapple milkshake with ice cream (Ananas milkshake ice cream ke saath),Prepared Meal,68.49088287353516,9.326470375061035,1.9282352924346924,2.7523529529571533,0.4158823490142822,340,tall glass,bfp_manual
BFP609,Orange milkshake with ice cream (Narangi milkshake ice cream ke saath),Prepared Meal,67.81605529785156,9.149999618530273,1.9494117498397827,2.748823642730713,0.16058821976184845,340,tall glass,bfp_manual
OSR001,Woodapple juice (Bel ka sharbat),Prepared Meal,34.176883697509766,6.509658336639404,0.62922203540802,0.6988614797592163,1.0298007726669312,351,glass,open_source_recipes
OSR002,Sattu drink,Prepared Meal,23.377426147460938,5.155844211578369,0.5648049712181091,0.13917005062103271,0.3970670700073242,500,glass,open_source_recipes
OSR004,Apple and honey sorbet (Seb aur shehad ka sharbat),Prepared Meal,121.29707336425781,30.74224090576172,0.15337182581424713,0.288591206073761,1.1305080652236938,162,cup,open_source_recipes
OSR005,Thandai,Prepared Meal,101.1769027709961,9.132845878601074,3.5914835929870605,5.887108325958252,0.7960942387580872,253,glass,open_source_recipes
OSR006,Cucumber sharbat (Kheere ka sharbat),Prepared Meal,27.2839412689209,6.635036468505859,0.25912410020828247,0.058394160121679306,0.7810218930244446,411,glass,open_source_recipes
OSR007,Apple oats chia seed smoothie,Prepared Meal,85.6448974609375,13.070342063903809,3.491137742996216,2.4763245582580566,1.4442323446273804,500,glass,open_source_recipes
OSR008,Nannari sharbat,Prepared Meal,88.78984069824219,23.623947143554688,0.010403587482869625,0.009417040273547173,,500,cup,open_source_recipes
OSR009,Semolina milk drink (Thari kanji),Prepared Meal,44.1622200012207,6.925323486328125,0.9835715889930725,1.363272786140442,0.7230014801025391,263,cup,open_source_recipes
OSR010,Saffron milk (Kesariya doodh),Prepared Meal,102.18103790283203,12.643503189086914,3.1688296794891357,4.56899356842041,0.14416153728961945,263,glass,open_source_recipes
OSR011,Black rice kheer (Chak-hao kheer),Prepared Meal,147.936767578125,22.93030548095703,4.366131782531738,4.905136585235596,0.7645264863967896,208,bowl,open_source_recipes
OSR012,Coconut kheer (Nariyal ki kheer),Prepared Meal,162.61248779296875,14.42290210723877,3.397630214691162,10.546659469604492,1.5344955921173096,500,bowl,open_source_recipes
OSR013,Apple sago payasam (Seb aur sabudana ki kheer),Prepared Meal,136.503173828125,14.403240203857422,3.130678176879883,7.660542011260986,0.381131649017334,331,bowl,open_source_recipes
OSR014,Kesari bath,Prepared Meal,244.56851196289062,31.382802963256836,2.3950934410095215,12.585087776184082,1.6523536443710327,177,bowl,open_source_recipes
OSR015,Putharekulu,Prepared Meal,318.3032531738281,59.607479095458984,3.6570093631744385,7.554205894470215,1.7476634979248047,54,roll,open_source_recipes
OSR016,Mango malpua,Prepared Meal,334.6436462402344,12.841540336608887,1.6494756937026978,30.671104431152344,2.0830981731414795,393,piece,open_source_recipes
OSR017,Mango vanilla custard,Prepared Meal,147.63104248046875,18.407085418701172,3.4303321838378906,7.043948173522949,0.993726909160614,203,glass,open_source_recipes
OSR018,Kiwi granola pudding,Prepared Meal,280.9878234863281,32.33153533935547,5.600944519042969,15.359513282775879,3.709637403488159,500,bowl,open_source_recipes
OSR019,Oats burfi,Prepared Meal,425.18707275390625,62.46829605102539,8.886306762695312,17.26929473876953,4.9580912590026855,60,piece,open_source_recipes
OSR020,Lotus seed halwa (Kamal gattay ka halwa),Prepared Meal,370.5499572753906,39.562068939208984,7.790459632873535,20.688159942626953,0.4225287437438965,362,piece,open_source_recipes
OSR021,Amaranth ladoo (Rajgira ladoo),Prepared Meal,454.1483154296875,51.327117919921875,10.11602783203125,22.7022647857666,5.109809398651123,44,ladoo,open_source_recipes
OSR022,Chhena poda,Prepared Meal,344.5653076171875,33.63724899291992,13.684338569641113,17.940107345581055,1.3966330289840698,74,slice,open_source_recipes
OSR023,Sweet couscous dessert,Prepared Meal,196.199951171875,29.692623138427734,3.8134419918060303,7.691786289215088,2.17587947845459,230,bowl,open_source_recipes
OSR024,Sweetened yogurt (Shrikhand),Prepared Meal,107.1770248413086,16.016088485717773,5.2735915184021,2.893601417541504,0.07932624965906143,305,bowl,open_source_recipes
OSR025,Thickened sweetened milk (Rabri),Prepared Meal,102.7945556640625,10.545642852783203,3.5154900550842285,5.349130153656006,0.19454897940158844,220,bowl,open_source_recipes
OSR026,Gram flour halwa (Besan halwa),Prepared Meal,276.78826904296875,25.77559471130371,5.87522554397583,17.297237396240234,1.8171298503875732,149,piece,open_source_recipes
OSR027,Prawn sandwich,Prepared Meal,169.64527893066406,11.891688346862793,10.360613822937012,9.27368450164795,1.5500438213348389,228,sandwich,open_source_recipes
OSR028,Watercress sandwich,Prepared Meal,229.41746520996094,28.032331466674805,5.168360233306885,11.471363067626953,2.2593533992767334,54,triangle,open_source_recipes
OSR029,Fish sandwich,Prepared Meal,150.197021484375,10.088993072509766,4.7249064445495605,10.368215560913086,1.228398084640503,261,sandwich,open_source_recipes
OSR030,Kidney bean sandwich with cottage cheese,Prepared Meal,176.6407928466797,18.859739303588867,9.845356941223145,6.842348098754883,3.65869140625,240,triangle,open_source_recipes
OSR031,Finger millet biscuit (Ragi biscuit),Prepared Meal,458.5638427734375,52.69028854370117,4.028277397155762,25.79488754272461,5.967607021331787,75,biscuit,open_source_recipes
OSR032,Buttermilk biscuit,Prepared Meal,322.54400634765625,34.92733383178711,5.761795520782471,17.50107765197754,1.1813459396362305,128,biscuit,open_source_recipes
OSR033,Lemon cookies,Prepared Meal,394.4773254394531,42.18605041503906,5.62749719619751,23.01546287536621,0.7844515442848206,157,cookie,open_source_recipes
OSR034,Sweet potato biscuit (Shakarkand ke biscuit),Prepared Meal,296.397705078125,38.13307571411133,5.135400295257568,13.30837631225586,2.2693982124328613,151,biscuit,open_source_recipes
OSR035,Raspberry shortbread cookies,Prepared Meal,441.1209716796875,61.24797058105469,2.9960989952087402,21.251039505004883,0.7464867830276489,37,cookie,open_source_recipes
OSR036,Pumpkin cookies,Prepared Meal,218.39529418945312,44.69233703613281,2.5142292976379395,3.930473566055298,1.059875726699829,85,cookie,open_source_recipes
OSR037,Greenpea cookies,Prepared Meal,159.4171600341797,23.073965072631836,6.528696537017822,4.243386268615723,5.316641330718994,76,cookie,open_source_recipes
OSR038,Sunflower cookies,Prepared Meal,520.6232299804688,40.06427764892578,9.48983097076416,36.2818489074707,3.950791120529175,183,cookie,open_source_recipes
OSR039,Cardamom cookies (Elaichi cookies),Prepared Meal,400.4893493652344,53.99033737182617,5.09862756729126,19.119487762451172,2.786825180053711,219,cookie,open_source_recipes
OSR040,Hazelnut cookies,Prepared Meal,493.3157653808594,39.43731689453125,6.248396396636963,34.97259521484375,2.4542274475097656,86,cookie,open_source_recipes
OSR041,Milk cookies,Prepared Meal,459.4341735839844,48.428184509277344,10.493767738342285,24.96055030822754,0.9948435425758362,125,cookie,open_source_recipes
OSR042,Cranberry cookies,Prepared Meal,272.482421875,36.39063262939453,3.9216148853302,12.661157608032227,1.126891016960144,186,cookie,open_source_recipes
OSR043,Olive biscuit,Prepared Meal,438.2898864746094,55.007240295410156,3.2033824920654297,23.7471981048584,0.816913366317749,47,biscuit,open_source_recipes
OSR045,Tutti fruitti biscuit,Prepared Meal,420.78216552734375,53.122352600097656,5.2059245109558105,17.898103713989258,5.434406280517578,109,biscuit,open_source_recipes
OSR046,Peach blueberry preserves,Prepared Meal,177.3811492919922,45.763973236083984,0.5251616835594177,0.20122897624969482,1.14139723777771,386,half-pints,open_source_recipes
OSR047,Pear preserves (Naashpati ka murabba),Prepared Meal,101.2390365600586,25.66578483581543,0.2510855495929718,0.1864270269870758,3.0575222969055176,500,half-pints,open_source_recipes
OSR048,Starfruit preserves,Prepared Meal,128.9264678955078,33.62123107910156,0.24184615910053253,0.11723077297210693,0.7781538367271423,162,jar,open_source_recipes
OSR049,Gooseberry pickle (Amla ka achaar),Prepared Meal,278.5849609375,7.612276554107666,1.5463242530822754,27.60933494567871,3.698528528213501,30,jar,open_source_recipes
OSR050,Lotus stem pickle (Kamal kakdi ka achar),Prepared Meal,102.69074249267578,20.070594787597656,1.442939281463623,1.5996668338775635,8.581247329711914,393,jar,open_source_recipes
OSR051,Date pickle (Khajoor ka achaar),Prepared Meal,182.2870635986328,34.66094970703125,1.6772139072418213,4.205400466918945,5.2036542892456055,138,small bowl,open_source_recipes
OSR052,Garlic pickle (Lahasun ka achar),Prepared Meal,413.6179504394531,9.753618240356445,3.722050189971924,39.88408279418945,5.1255292892456055,51,jar,open_source_recipes
OSR053,Fermented bamboo shoot pickle (Mesu pickle),Prepared Meal,59.83161544799805,1.7324771881103516,1.5793578624725342,5.591376304626465,2.2384402751922607,136,jar,open_source_recipes
OSR054,Sweet peach pickle (Aadoo ka achaar),Prepared Meal,144.63511657714844,37.009674072265625,0.4617391526699066,0.20428571105003357,1.315481424331665,242,jar,open_source_recipes
OSR055,Pickled mustard greens,Prepared Meal,13.12126350402832,1.0509024858474731,1.5091004371643066,0.22253121435642242,1.695076584815979,500,jar,open_source_recipes
OSR056,Small onion pickle,Prepared Meal,16.864784240722656,2.763744354248047,1.6471024751663208,0.6393759250640869,1.0858840942382812,112,bowl,open_source_recipes
OSR057,Green tomato pickle (Haray tamatar ka achaar),Prepared Meal,193.2611083984375,2.866100549697876,1.2349056005477905,19.672609329223633,1.737044095993042,64,jar,open_source_recipes
OSR058,Pickled cabbage,Prepared Meal,13.693668365478516,2.5610013008117676,0.3908402919769287,0.1364942342042923,0.6094923615455627,259,jar,open_source_recipes
OSR059,Coconut pickle (Nariyal ka aachar),Prepared Meal,517.2561645507812,11.533623695373535,3.022852897644043,51.71007537841797,6.3491902351379395,30,jar,open_source_recipes
OSR060,Potato pickle (Aloo ka achaar),Prepared Meal,369.1396789550781,7.865382671356201,2.073549270629883,36.45631790161133,2.2119264602661133,47,bowl,open_source_recipes
OSR061,Mango murabba candy,Prepared Meal,293.3459777832031,77.317138671875,0.2681578993797302,0.05298245698213577,0.9523683786392212,76,candy,open_source_recipes
OSR062,Afghani chicken,Prepared Meal,151.51295471191406,1.9462581872940063,15.663017272949219,9.069842338562012,0.3076152801513672,190,plate,open_source_recipes
OSR063,Fish orly,Prepared Meal,563.699951171875,4.266434192657471,5.872488498687744,58.18387222290039,0.32677438855171204,294,fillet,open_source_recipes
OSR064,Hariyali Fish Tikka,Prepared Meal,150.23699951171875,2.205204486846924,14.00955867767334,9.405717849731445,0.9890422821044922,179,kebab,open_source_recipes
OSR065,Chicken manchurian,Prepared Meal,142.33798217773438,6.062744617462158,9.533809661865234,11.958362579345703,0.4115220010280609,445,plate,open_source_recipes
OSR066,Handi chicken,Prepared Meal,166.0196533203125,1.494889497756958,12.322555541992188,12.46326732635498,0.6710296273231506,232,plate,open_source_recipes
OSR067,Lemon chicken,Prepared Meal,169.78912353515625,0.5507365465164185,20.198272705078125,9.655328750610352,0.15967752039432526,287,plate,open_source_recipes
OSR068,Lemon butter fish,Prepared Meal,160.2456817626953,0.753724992275238,16.383150100708008,10.258563041687012,0.3618749976158142,200,piece,open_source_recipes
OSR069,Baked eggs in tomato sauce,Prepared Meal,80.04957580566406,3.7764370441436768,4.919628143310547,5.224381923675537,0.008331658318638802,497,plate,open_source_recipes
OSR070,Egg in a pepper,Prepared Meal,128.78076171875,0.17254295945167542,12.642990112304688,8.67584228515625,0.1698625385761261,500,egg,open_source_recipes
OSR071,Spinach mushroom scrambled egg (Palak mushroom bhurji),Prepared Meal,158.8451690673828,0.5877930521965027,13.27927017211914,11.5103178024292,0.39452123641967773,116,plate,open_source_recipes
OSR072,Corn omelette/omlet,Prepared Meal,166.92759704589844,1.5704118013381958,11.371248245239258,12.89288330078125,0.021338481456041336,194,omelette,open_source_recipes
OSR073,Cajun chicken,Prepared Meal,184.9423065185547,1.9431791305541992,12.691536903381348,13.98684310913086,0.887738823890686,167,chicken breast,open_source_recipes
OSR074,Paaner do pyaza,Prepared Meal,127.70478057861328,3.4062819480895996,4.215830326080322,10.870146751403809,0.8370941281318665,232,bowl,open_source_recipes
OSR075,Cabbage manchurian (Pattagobhi manchurian),Prepared Meal,224.2626190185547,4.848986625671387,0.6360360383987427,22.484838485717773,0.37194082140922546,500,bowl,open_source_recipes
OSR076,Gobi 65,Prepared Meal,278.29315185546875,3.5923678874969482,0.5613018274307251,29.109731674194336,0.570992648601532,500,plate,open_source_recipes
OSR077,Paneer lababdar,Prepared Meal,105.47611999511719,3.3675763607025146,3.983811855316162,8.464692115783691,1.1574817895889282,382,bowl,open_source_recipes
OSR078,Roasted cauliflower steak,Prepared Meal,78.6754150390625,2.0246100425720215,2.0476601123809814,6.697648525238037,3.532386541366577,107,cauliflower steak,open_source_recipes
OSR079,Sauteed radishes with green beans,Prepared Meal,94.32460021972656,6.036933898925781,2.4131810665130615,6.608610153198242,3.5188987255096436,97,plate,open_source_recipes
OSR080,Garlic chutney/Poondu chutney (Lahasun ki chutney),Prepared Meal,255.508056640625,20.43686294555664,3.336231231689453,17.551773071289062,5.146976470947266,79,small bowl,open_source_recipes
OSR081,Schezwan chutney,Prepared Meal,205.1857452392578,10.791571617126465,3.3259973526000977,17.722034454345703,5.7224040031433105,500,box,open_source_recipes
